Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
2,5,2,60,34,2,1,1,60,233,6000,2000,1980,2126
1,5,6,60,31,2,1,1,75,95,2000,0,1100,1388
1,17,2,60,32,2,1,1,75,200,5000,2500,1550,1721
1,10,2,60,34,2,1,3,75,300,11000,0,1000,1560
1,22,5,36,40,2,1,1,75,126,0,0,1000,1688
2,2,1,18,25,1,1,2,44,85,0,0,320,425
1,1,2,60,36,1,1,3,60,100,4500,1500,400,1591
2,3,5,48,28,1,1,3,35,79,0,0,1400,1958
1,1,2,60,38,2,1,1,90,75,5000,0,1000,1144
2,0,2,48,49,2,1,2,35,136,5000,1600,900,1178
1,3,5,60,19,1,1,1,35,218,0,0,1100,1387
1,7,2,60,35,2,2,1,45,315,10000,4000,2400,2432
1,7,2,36,39,2,1,3,75,205,4000,0,1300,1439
1,15,2,60,49,2,1,1,60,162,5000,0,1700,2081
2,2,1,48,48,2,2,4,109,193,0,0,1140,1143
1,2,2,48,38,2,2,1,75,192,23000,3000,700,970
1,2,5,24,24,1,1,1,35,110,0,0,1000,1589
1,3,2,60,64,3,1,4,35,135,2500,0,650,660
1,3,2,60,34,2,1,3,45,0,3000,0,1350,1423
1,13,2,48,40,2,1,1,60,123,4000,0,900,1054
1,1,1,60,39,2,2,1,130,250,0,0,1900,4063
1,4,2,60,26,2,1,1,45,152,4000,1200,950,1050
1,19,2,48,52,2,1,1,60,68,6000,0,850,1393
1,24,2,60,43,1,1,1,35,120,3500,0,1320,1680
1,4,2,60,35,2,1,1,60,251,6500,4000,1000,1123
1,11,2,60,28,2,1,1,45,78,4000,0,850,978
2,1,1,60,41,2,1,1,52,65,0,0,850,882
1,13,5,48,31,2,1,1,35,90,0,0,1000,1395
1,2,2,36,28,2,1,2,60,146,2500,0,700,1258
2,5,5,48,23,1,1,2,35,92,0,0,1200,1200
1,0,2,36,53,4,1,3,35,0,10000,2000,600,787
1,1,2,60,49,2,1,2,60,115,4000,0,1870,2622
1,22,2,60,46,2,1,1,90,214,8000,0,1120,1395
1,8,5,48,26,1,1,1,35,78,0,0,500,1800
1,15,2,48,34,4,1,3,45,0,5000,0,900,1197
1,9,3,60,32,2,1,1,60,155,12000,5000,1200,1400
1,4,5,30,30,1,1,1,35,81,0,0,600,775
1,7,2,36,25,1,1,1,35,55,9000,0,1000,1215
1,5,5,36,28,1,1,3,35,0,0,0,875,950
1,10,2,60,42,2,2,1,75,100,6000,1500,1350,1414
1,9,2,60,30,2,1,3,60,166,4000,1500,1350,1570
2,14,2,36,37,2,2,1,75,120,13000,3500,1250,1350
1,14,4,60,34,2,1,1,75,85,8000,0,1400,1589
1,20,2,36,42,2,1,3,90,250,4500,0,1500,1750
1,4,1,48,38,2,1,1,91,161,5000,0,800,1008
2,12,2,60,47,2,2,3,75,285,20000,0,1440,1440
1,18,2,60,51,2,2,1,45,182,5000,0,1500,1500
2,0,2,60,29,2,2,1,45,100,4500,0,1200,1406
1,10,5,24,29,1,1,3,35,90,0,0,600,1528
1,10,2,48,31,2,1,1,60,180,7500,1200,1000,1480
1,0,5,36,22,1,1,2,35,105,3000,0,750,1092
1,27,1,60,41,2,1,1,74,140,0,0,950,1497
1,21,1,36,42,2,1,1,74,135,450,0,240,1275
1,10,2,12,48,2,1,1,75,165,4000,0,300,850
1,12,2,48,51,2,1,1,60,80,10000,0,1600,1661
1,2,5,24,19,1,1,2,35,50,50000,0,900,1472
1,5,1,24,29,2,1,3,45,99999999,0,0,800,1197
1,18,5,60,33,1,2,1,35,425,0,0,900,1320
1,6,5,60,30,4,1,1,45,170,0,0,750,1674
1,19,4,36,43,2,1,1,75,110,2000,300,700,1553
1,14,2,60,40,2,1,1,45,91,0,0,1100,1565
1,7,2,60,26,2,1,1,60,116,3000,0,1400,1460
2,6,6,36,35,2,1,3,35,23,3000,0,250,350
1,10,2,60,28,2,1,3,45,0,4000,0,1200,1214
2,5,6,60,53,2,1,3,35,0,0,0,2000,2365
1,0,5,36,26,2,1,2,60,142,0,0,1000,1426
1,6,5,48,38,5,1,1,35,98,0,0,500,580
1,30,1,60,52,2,1,3,70,100,14500,0,1250,1563
1,2,2,48,32,2,1,1,75,139,2000,80,460,1589
2,12,2,60,39,2,1,1,90,95,4000,250,1450,1686
2,2,1,36,27,4,1,1,48,128,0,0,450,545
2,3,1,60,22,2,1,1,60,150,0,0,950,1945
1,3,2,48,26,1,1,1,35,157,7000,0,1200,2053
1,10,2,60,36,2,1,1,75,204,5000,0,1400,1460
1,6,5,36,33,1,1,1,35,120,0,0,425,600
1,5,1,36,52,2,2,3,35,0,0,0,850,950
1,12,2,60,28,1,1,1,35,126,15000,0,1350,1381
1,4,2,12,54,2,1,1,75,83,3000,0,600,1468
1,4,1,60,26,2,1,1,51,60,0,0,1750,1950
1,1,1,60,28,2,1,1,62,169,0,0,1200,2068
1,2,1,12,66,2,1,4,51,60,20000,0,500,1504
2,0,1,36,55,2,2,1,94,193,0,0,600,1100
1,2,5,60,32,2,1,2,75,60,0,0,1100,1347
2,2,2,48,50,2,1,2,35,80,4000,0,800,1330
1,0,5,36,37,2,2,1,45,230,7000,0,2800,4200
1,2,5,36,22,1,1,2,35,100,25000,0,1400,1850
1,17,1,30,45,2,1,1,55,104,0,0,550,575
1,10,2,36,56,2,2,3,90,321,26000,0,975,1576
1,4,3,24,44,2,1,3,60,0,2900,0,1800,2750
1,4,2,48,29,2,1,1,45,150,5000,3300,1100,1312
1,22,2,12,45,2,1,1,60,100,3000,0,400,1531
1,6,2,24,45,2,1,3,90,150,5000,0,250,450
1,1,1,48,24,2,1,2,41,56,0,0,1500,1935
1,11,2,60,26,2,1,1,45,81,4000,1800,1000,1206
2,2,1,60,28,2,1,1,74,138,0,0,1400,1400
1,19,2,60,35,2,1,1,45,163,8000,340,1100,1269
1,19,2,60,46,1,1,1,75,140,6000,0,1800,1849
1,1,1,36,27,2,2,1,46,108,0,0,475,550
1,13,2,36,51,2,2,1,45,382,5000,1000,1400,2438
2,0,6,60,38,2,2,1,45,0,0,0,1500,1700
2,4,1,60,34,1,1,1,43,80,0,0,1500,2218
1,1,1,60,32,2,1,2,75,154,0,0,1500,1517
1,20,1,36,39,2,1,3,92,170,12000,0,950,980
1,13,2,60,28,2,1,1,60,102,3500,0,1175,1375
1,15,2,36,51,2,2,3,45,160,15000,0,2000,3318
2,18,1,24,35,2,1,2,96,63,0,0,600,888
1,14,3,60,28,2,1,1,60,190,18000,0,1850,2247
2,0,5,36,26,1,1,2,35,70,3500,350,375,500
1,1,5,60,42,2,1,1,60,66,7000,0,950,1589
1,21,1,60,39,2,1,1,124,191,2000,0,2000,2536
1,14,2,60,35,2,1,1,75,205,5000,0,1350,1442
1,2,6,36,44,2,2,3,120,150,0,0,800,800
2,3,6,24,28,1,1,1,35,51,0,0,800,1750
1,13,1,60,54,2,1,1,57,120,0,0,1000,1257
1,6,5,60,43,2,1,3,75,70,4000,0,1000,1548
1,2,5,36,28,1,2,1,35,51,0,0,325,525
1,23,2,60,50,2,1,1,45,90,3000,0,950,1101
2,13,1,48,28,2,2,1,54,190,0,0,800,1157
1,6,2,60,26,2,1,1,45,260,5000,2500,1300,2072
2,20,1,60,47,2,1,1,85,100,8000,0,1250,1250
1,18,2,36,43,2,1,1,90,116,4000,0,400,985
1,3,5,48,24,1,1,1,35,55,3000,0,850,875
2,2,6,48,29,2,1,1,75,96,6000,3000,1200,1521
1,30,1,36,59,2,1,3,50,52,25000,0,1000,1298
1,15,3,24,52,1,1,3,35,330,16500,0,1500,2201
1,0,6,60,37,2,1,1,60,198,0,0,1000,1000
1,2,5,60,28,2,1,1,60,131,6000,0,1250,1346
1,11,2,30,35,2,1,1,75,160,4000,0,700,1340
1,18,2,18,50,2,1,1,60,75,3000,0,280,434
1,14,5,48,31,1,2,1,35,100,0,0,800,1084
2,0,2,60,58,1,1,4,35,19,99999999,0,700,1332
1,3,5,36,52,2,2,1,60,325,0,0,400,1700
2,3,6,60,29,2,1,3,35,128,0,0,1100,1350
1,1,5,36,27,1,1,1,35,91,0,0,1000,1866
2,0,1,36,23,2,1,2,81,60,0,0,450,450
2,9,1,60,30,1,1,1,48,126,0,0,600,1054
2,10,3,60,44,2,1,3,60,70,15000,2880,1150,1297
1,10,2,12,36,2,1,3,45,0,4000,0,900,1776
1,23,1,60,43,2,1,1,54,92,99999999,0,1080,1222
1,0,2,60,50,2,1,1,75,250,15500,0,1000,1989
1,10,2,24,56,2,1,3,45,208,13500,0,500,1560
1,25,2,60,62,2,1,3,60,428,22000,0,1900,1994
1,14,2,12,37,2,1,3,90,500,4000,0,500,1338
1,1,1,48,34,1,1,1,45,98,6000,800,900,980
2,6,1,36,49,2,2,3,113,380,0,0,1000,1337
2,2,6,36,30,1,1,1,35,55,0,0,950,1316
2,15,2,48,50,2,1,1,60,99999999,5000,0,1800,2417
2,4,1,36,34,2,1,1,73,126,0,0,1000,1250
1,1,5,36,33,2,1,1,35,200,0,0,600,1580
1,7,1,24,32,1,1,3,67,320,0,0,2000,3400
1,2,5,60,26,2,1,1,45,199,0,0,1500,1698
2,1,5,60,27,1,1,2,35,82,8000,0,1100,1300
1,1,5,60,22,2,1,1,60,117,0,0,1100,1280
1,18,2,48,43,1,1,1,35,90,2500,0,1000,1626
1,27,2,36,53,2,2,1,35,136,4000,0,350,1389
1,4,1,12,21,1,1,1,52,70,0,0,400,700
1,7,2,60,33,2,1,3,60,144,4500,0,1100,1245
2,1,1,36,25,2,1,1,54,87,0,0,500,646
1,3,2,48,30,2,1,1,75,88,6000,400,1200,1796
2,9,1,24,30,1,2,1,46,113,0,0,700,700
1,14,2,60,37,2,1,1,60,79,3500,0,700,1700
2,1,3,60,41,2,2,2,45,93,3000,0,1900,2230
1,2,3,60,35,2,1,1,35,190,9900,2000,700,782
2,2,1,60,39,2,2,1,89,140,0,0,1500,1967
1,14,2,60,30,2,1,1,60,70,4000,2800,600,1125
1,20,5,36,39,2,1,3,60,346,35000,0,1900,2440
1,0,2,48,45,2,1,2,35,110,3000,0,1200,1642
1,7,5,60,27,2,1,3,45,71,0,0,1500,1800
1,6,5,48,46,2,1,1,35,205,0,0,800,1450
1,20,2,60,56,2,1,1,35,145,5000,0,1600,1763
1,6,5,48,30,1,1,3,35,0,7000,0,700,1054
2,1,5,60,22,2,2,2,45,183,0,0,1600,1739
2,2,5,60,23,1,2,2,35,75,0,0,1100,1139
1,5,1,36,30,1,2,3,48,127,0,0,650,900
2,10,1,36,40,2,1,1,115,100,0,0,375,375
1,23,2,36,41,2,1,1,60,169,37000,180,1000,1457
1,3,2,60,39,2,1,1,60,120,4500,870,900,1580
1,0,1,60,27,2,1,1,58,133,0,0,400,1136
1,4,1,36,38,2,1,1,55,98,0,0,350,850
1,2,1,60,28,1,1,1,47,115,0,0,1000,1015
1,8,2,60,33,2,1,1,45,160,2000,0,1050,2277
1,12,2,60,37,2,1,3,60,85,6000,0,1200,1731
1,19,2,36,37,2,1,1,75,170,2500,0,950,1339
1,2,1,60,40,2,1,1,60,145,500,0,1550,1621
1,15,2,12,46,4,1,3,35,85,15000,0,1000,1862
1,2,5,60,26,1,1,3,35,8,0,0,900,984
1,9,2,48,47,2,1,3,35,183,45000,1700,3000,3690
1,2,2,48,23,2,1,1,35,125,3000,1600,1000,1259
1,1,2,36,25,3,1,1,45,60,2000,0,525,800
1,13,1,60,36,2,1,1,79,191,4000,700,1000,1209
2,1,5,30,23,1,1,3,35,60,0,0,800,1452
1,6,2,36,47,2,1,3,60,35,10000,0,1200,1974
2,0,2,60,31,2,2,1,45,184,3500,0,1550,1679
2,0,5,36,22,2,1,2,60,137,0,0,700,900
1,20,2,18,52,2,2,1,75,166,50000,0,800,1017
2,5,1,60,36,2,2,1,66,61,0,0,1100,1243
2,1,6,36,40,2,2,1,75,150,0,0,800,800
2,5,3,60,37,2,1,2,60,95,2000,0,1065,1165
2,5,1,48,48,2,2,3,65,50,0,0,1200,1487
1,20,1,24,40,2,1,1,77,165,0,0,500,1532
1,1,2,36,36,1,1,1,35,345,18000,0,2000,2961
1,1,2,48,42,2,1,1,75,155,8000,0,600,1680
1,6,5,36,29,2,1,1,105,168,14000,0,650,679
1,30,6,60,46,2,1,1,60,144,99999999,0,1350,1478
2,14,2,60,38,2,2,1,60,145,5000,2400,1200,1383
2,25,5,60,64,2,2,1,45,130,0,0,2047,2946
1,14,1,60,60,2,1,1,62,170,8000,0,915,1396
1,7,2,60,53,2,1,1,45,161,6000,2000,1000,1460
1,12,5,36,31,2,1,1,60,160,3000,1000,700,1100
1,7,2,48,29,2,1,1,35,68,3500,0,500,1700
1,2,6,48,25,1,1,1,35,142,0,0,1000,1440
1,2,1,48,22,2,1,1,53,183,0,0,1300,1300
1,12,2,36,34,2,1,1,60,97,4500,96,600,1253
1,1,2,36,26,2,1,1,35,154,7000,1700,1400,1735
2,13,1,60,42,4,2,1,47,120,0,0,800,1395
1,2,5,60,26,1,1,1,35,117,0,0,1000,1724
1,5,1,48,31,1,2,1,47,120,0,0,900,1492
2,6,2,48,26,2,2,1,35,90,5000,0,1390,1594
2,6,5,36,31,1,2,3,35,319,0,0,1200,1730
2,6,1,36,36,2,2,1,74,138,0,0,1350,1750
2,4,1,36,38,2,2,1,60,145,0,0,650,1000
2,1,2,36,41,1,2,3,35,99999999,15000,0,1500,2500
1,15,1,48,45,2,1,1,88,130,3000,0,1300,1591
1,4,1,36,35,2,1,2,52,72,0,0,350,899
1,28,2,48,54,2,1,3,75,46,15000,0,900,1300
1,2,2,60,24,2,1,1,60,243,2500,1980,1250,1451
1,10,2,36,26,2,1,1,60,100,3000,1800,500,690
2,0,5,60,21,1,1,2,35,86,0,0,1000,1135
1,0,2,36,54,2,1,4,45,134,2500,0,625,801
1,39,2,60,58,2,1,1,35,113,3500,0,1380,1623
2,0,5,24,35,1,1,2,35,60,0,0,800,1560
1,26,2,60,51,2,1,1,45,143,3500,0,1350,1357
1,6,2,60,28,2,1,1,60,187,5000,0,1500,2180
2,2,3,36,34,2,2,1,105,135,1200,0,400,425
1,15,1,60,55,2,1,3,74,140,0,0,1000,1204
1,3,6,48,22,1,1,3,60,104,5000,0,1300,1813
1,18,1,60,39,2,1,1,93,177,0,0,800,1781
1,8,2,12,29,2,1,1,45,92,6000,2400,100,1492
2,19,1,60,37,4,2,1,41,63,0,0,2700,2957
1,25,2,36,59,1,1,3,35,19,5500,1500,425,1175
1,0,2,60,32,2,1,3,90,107,15000,0,1200,1957
1,2,5,60,25,1,1,1,35,96,0,0,1300,1785
1,0,5,60,30,2,1,1,75,100,5000,0,1350,1896
2,0,6,36,24,2,1,2,60,0,0,0,800,1250
1,12,2,60,28,2,2,1,75,110,3500,1394,900,1082
2,3,2,48,21,1,1,1,35,466,6000,0,2700,3100
2,10,2,60,56,2,1,1,60,161,5000,0,1500,1844
2,0,6,48,24,2,1,1,60,105,0,0,1200,1516
1,38,2,24,56,2,2,1,75,98,7000,0,300,1308
2,0,6,36,37,2,1,4,75,75,0,0,500,800
1,11,5,60,37,2,1,1,75,100,0,0,1150,1230
2,2,6,60,22,1,1,1,35,58,12000,0,1450,1600
1,26,2,36,44,2,1,1,75,108,6000,0,1606,2605
1,24,2,60,46,2,1,1,60,140,6000,1000,1100,1653
2,1,1,54,36,2,1,1,70,99,0,0,950,950
1,1,6,60,20,1,1,1,35,85,0,0,850,1618
1,7,6,48,55,2,1,1,75,100,6000,0,1200,1700
1,6,5,60,33,2,2,2,60,0,0,0,1250,1332
1,12,2,36,50,2,1,1,75,190,5000,0,1070,1500
1,47,2,48,61,2,1,1,35,110,5500,30,1200,1200
1,14,2,36,56,2,1,1,35,160,2000,0,550,685
1,9,1,60,37,2,1,1,91,162,0,0,1000,1537
1,1,5,60,30,2,1,3,60,93,0,0,1600,1647
2,1,5,48,21,1,1,2,35,60,0,0,1350,1601
1,1,5,60,24,1,1,1,35,90,0,0,800,994
2,1,1,36,47,2,2,3,105,0,0,0,500,500
2,1,5,60,22,1,1,1,35,80,3000,0,1500,1514
1,6,2,60,42,4,1,1,35,87,10000,0,1400,1725
1,16,1,60,36,1,2,1,47,120,5500,1700,1650,1852
2,1,2,48,25,2,1,2,35,63,3500,0,890,890
1,0,2,18,20,1,1,2,35,180,4000,0,700,960
1,13,2,60,45,2,1,1,75,475,5000,0,1300,2300
1,12,2,60,43,2,2,1,75,254,14000,2900,1200,1698
1,0,5,60,39,1,1,1,35,100,0,0,1000,1556
2,1,5,36,28,2,2,1,60,95,4000,0,500,625
2,4,2,48,27,2,1,3,75,0,3000,2000,900,1150
1,5,2,36,65,1,1,4,35,121,10000,0,900,1191
1,22,2,6,46,2,1,3,90,150,75000,0,3000,3300
1,0,1,60,21,1,1,1,47,120,0,0,1400,1550
1,15,1,60,37,2,1,1,58,134,500,0,900,1333
1,13,5,60,27,2,1,1,60,100,0,0,950,1152
1,7,2,60,33,2,1,3,75,138,4000,0,1400,2035
1,2,2,60,34,2,1,1,45,156,5000,198,1550,1550
2,0,1,48,39,2,2,1,153,330,0,0,1000,1260
1,12,2,60,60,2,1,1,60,230,12000,0,950,1200
1,1,1,36,43,2,1,1,92,173,0,0,550,590
2,4,6,36,19,1,1,2,35,63,0,0,1000,1035
2,1,3,60,24,2,1,2,35,127,3500,2000,1700,1825
1,2,2,48,33,2,1,1,75,100,6500,2000,1000,1234
2,0,5,60,25,1,1,2,35,82,0,0,700,1715
1,2,2,36,27,3,1,1,35,135,8000,0,750,1296
1,25,2,48,51,2,1,1,75,156,3000,0,700,1172
1,2,1,36,35,2,1,1,126,359,0,0,870,1122
1,0,5,12,24,1,1,3,35,85,0,0,240,240
2,0,5,12,23,1,1,2,35,37,2500,0,120,300
1,3,5,36,29,1,2,1,35,108,0,0,1000,1245
1,20,2,48,53,2,1,1,60,135,4000,0,1170,1297
1,5,2,36,46,2,1,3,60,100,4000,0,1100,1897
2,4,5,60,28,2,1,2,45,135,0,0,1350,1471
1,16,2,60,30,2,1,1,35,95,2000,0,1300,1700
1,3,2,48,25,1,1,1,35,125,4000,0,1000,1301
1,16,2,60,31,2,1,1,35,218,14000,2800,300,1373
2,3,2,60,28,2,1,1,45,210,5000,2700,1100,1516
2,7,1,60,38,4,2,1,42,70,0,0,921,921
1,20,2,36,49,2,1,3,60,0,44000,0,2220,2220
1,0,5,48,19,1,1,2,35,53,0,0,1250,1310
2,16,5,60,35,4,1,1,35,105,0,0,800,1084
2,1,5,36,24,1,2,2,35,120,0,0,250,750
1,10,2,60,33,1,1,1,45,219,4000,0,950,1104
1,12,1,36,31,2,2,1,73,131,0,0,200,200
2,22,2,60,50,2,1,1,90,210,16000,0,2100,2500
1,10,1,48,36,2,1,1,80,200,0,0,978,1338
1,12,2,48,35,1,1,1,45,264,25000,1700,1000,1560
1,9,2,60,53,2,1,3,60,51,8000,3000,1450,1970
1,1,2,36,19,1,1,1,45,98,4000,0,200,1330
1,5,5,24,31,1,1,1,35,130,0,0,200,1447
1,8,2,60,29,2,1,1,45,192,6000,2500,1300,1595
2,1,1,36,39,4,2,4,52,65,0,0,500,700
2,1,1,60,55,2,2,1,91,157,0,0,2500,2860
1,0,5,24,22,1,1,2,35,80,0,0,650,1356
1,7,2,48,37,2,1,1,75,145,6000,0,1250,1650
1,30,1,24,53,2,1,3,69,240,25000,0,1000,2200
1,37,5,36,52,2,1,1,60,240,0,0,1510,1625
1,2,2,24,29,1,1,1,35,117,9000,0,500,1875
2,13,1,36,44,2,2,3,84,85,0,0,1150,1325
1,21,2,24,44,2,1,1,60,124,4000,0,800,2400
1,3,5,60,36,2,1,1,75,180,0,0,1200,1372
2,5,1,60,40,2,2,3,54,89,0,0,1200,1457
1,12,2,60,28,1,2,1,35,172,3000,2000,950,1184
1,22,6,24,36,2,1,1,45,176,0,0,700,1428
1,1,1,60,40,2,1,1,57,120,0,0,1500,1737
1,4,2,60,55,3,1,4,35,99999999,99999999,0,1200,1318
1,40,2,24,60,2,1,3,45,80,7500,0,325,1365
1,7,5,60,25,1,1,1,35,75,0,0,1100,1340
1,5,6,60,22,1,1,1,45,195,0,0,700,1422
1,2,1,36,35,1,1,1,42,74,0,0,950,1000
1,25,1,60,52,2,1,1,73,127,0,0,1030,1250
1,19,5,60,49,1,1,1,35,90,0,0,1600,1636
2,0,1,12,37,2,1,4,88,130,0,0,250,375
1,4,5,60,28,5,1,1,35,185,0,0,1500,1797
2,8,5,48,29,1,2,3,35,0,0,0,1145,1145
1,8,1,48,44,2,1,1,62,170,0,0,1000,1387
1,3,3,60,29,2,1,1,60,90,2000,0,1650,1800
1,21,1,36,42,4,2,1,53,180,0,0,850,950
1,2,1,36,32,2,1,1,63,175,0,0,1000,1230
2,2,2,48,20,1,1,3,35,450,31000,0,1500,1853
1,7,6,48,34,2,1,3,45,37,0,0,800,941
1,7,2,36,49,3,1,1,35,108,12000,0,350,875
2,0,3,60,43,2,1,2,90,82,4000,0,600,790
1,10,2,24,39,2,1,1,75,150,3000,0,500,1108
1,4,2,60,37,2,1,1,60,185,3000,0,1200,1564
1,43,6,24,60,2,1,1,60,185,0,0,319,1669
1,20,3,48,38,2,1,1,60,57,2500,0,900,1246
2,0,2,60,42,2,2,2,35,130,7000,3000,950,950
2,0,1,24,23,2,2,1,83,80,0,0,425,590
2,0,2,60,23,2,1,1,45,120,4000,1000,1200,1476
2,3,5,12,26,1,1,1,35,120,3500,0,1000,1844
2,15,6,60,46,2,2,3,35,244,8000,0,2250,2758
1,16,5,48,31,1,2,1,35,72,0,0,850,1228
1,20,2,6,48,2,2,3,35,0,14000,0,500,1351
1,4,1,60,21,1,1,1,47,120,8000,0,2100,2100
1,5,1,60,42,4,2,3,89,288,15000,0,1800,2148
1,3,5,60,23,1,1,1,35,107,0,0,800,1111
1,30,2,60,53,2,1,1,35,120,4000,0,1250,1401
1,1,5,60,30,1,1,1,35,75,0,0,1000,1156
1,3,2,60,30,2,1,1,45,126,3500,2400,1000,1120
2,0,5,60,22,1,1,2,35,49,0,0,1250,1316
1,2,2,48,33,2,1,1,45,160,6000,0,1200,1298
1,4,1,6,28,2,1,1,66,60,0,0,200,1566
1,6,2,48,34,2,1,3,90,0,4500,0,1100,1192
1,25,2,60,53,2,1,1,60,107,4000,0,800,932
2,1,1,60,34,2,1,1,56,112,4000,1500,1400,1508
1,30,2,60,62,2,1,1,60,150,3200,400,800,1314
1,10,2,60,46,2,2,3,75,800,25000,2050,2600,3190
1,1,3,36,34,2,1,1,45,100,1800,1500,700,1296
2,4,6,60,24,1,1,2,35,63,0,0,900,1777
2,2,2,60,54,3,2,1,35,180,8000,0,1000,1130
1,17,1,48,37,2,1,1,53,181,0,0,1050,1317
1,1,2,60,35,2,1,1,75,155,3000,0,1250,1391
1,2,5,48,24,1,1,1,35,64,0,0,1500,1734
1,16,2,36,55,2,1,1,35,140,6000,0,1100,2136
1,35,6,60,63,3,1,1,35,190,0,0,750,1138
2,3,1,60,34,2,2,1,85,100,0,0,1000,1600
2,1,1,60,24,2,1,1,57,124,0,0,1350,1427
1,9,2,36,43,2,1,3,90,142,24000,0,2500,2700
2,2,2,48,34,2,1,3,90,250,16000,2000,1500,1768
1,12,1,18,27,2,1,1,67,68,0,0,100,675
1,25,1,24,45,4,1,3,53,183,93000,0,1900,3088
1,30,2,48,59,2,1,1,45,150,4000,0,660,933
1,8,2,12,49,2,1,3,60,142,6000,0,200,1048
1,1,1,60,38,2,1,2,58,130,0,0,1450,1593
1,2,6,18,25,2,2,3,60,0,0,0,850,1400
1,29,2,60,52,2,1,1,75,100,3000,0,1100,1268
1,4,5,36,20,1,1,1,35,60,0,0,550,587
1,25,2,60,51,2,1,1,35,93,3500,0,900,995
1,6,2,48,53,2,1,3,60,178,15000,0,800,1371
2,1,3,36,28,2,1,3,45,0,6000,0,1000,1150
1,10,2,48,50,2,1,3,60,40,12000,0,1000,1303
1,5,2,24,41,2,1,3,105,156,10000,0,800,1894
2,8,1,60,58,2,1,1,35,0,0,0,1700,2136
1,2,1,48,33,1,1,2,41,57,0,0,1230,1515
1,15,5,24,46,2,1,1,60,158,0,0,1000,1923
1,22,1,36,51,1,2,3,35,0,0,0,350,950
2,0,1,36,27,2,1,2,42,72,0,0,700,925
1,6,6,60,63,2,1,1,45,234,0,0,610,1027
1,1,2,24,31,2,1,1,35,207,10000,0,550,650
2,1,1,36,25,1,1,1,49,135,0,0,600,675
1,3,5,60,36,2,2,1,60,92,0,0,1100,1355
1,28,2,36,51,2,1,3,60,152,10000,0,500,635
1,10,2,60,34,2,1,1,75,210,6000,0,900,1547
1,8,5,42,27,1,1,1,35,107,0,0,400,1418
1,8,2,60,34,2,1,1,45,100,3500,0,1300,1300
2,1,1,48,41,2,1,2,89,136,0,0,1070,1378
2,2,2,60,24,1,1,2,35,120,3000,0,1400,1513
1,3,2,60,58,2,1,1,75,150,5000,0,1100,2035
2,2,1,48,31,2,1,3,102,268,0,0,1400,1635
1,14,6,48,36,2,1,1,35,251,0,0,1000,1550
2,7,1,60,22,2,1,2,47,119,0,0,1040,1200
1,5,2,60,31,2,1,1,75,90,4000,0,900,1500
1,18,5,60,32,2,1,1,75,152,5000,0,1400,1640
1,3,2,60,49,2,1,1,35,160,3000,0,900,975
1,29,2,60,52,2,1,1,60,212,2200,0,1250,1301
1,0,2,48,66,2,1,4,35,45,5500,0,1250,1267
1,2,2,36,38,2,1,1,45,114,3600,0,650,1100
1,1,2,60,60,2,1,4,45,200,7000,0,1000,1179
1,2,2,48,38,2,1,1,75,90,7000,2000,500,1039
1,10,2,60,26,2,1,1,45,135,5000,3700,1600,1767
2,6,5,60,23,1,1,1,35,50,0,0,1200,1830
2,4,2,60,33,2,1,2,90,82,3500,1000,1300,1795
1,0,3,12,28,2,1,1,60,130,3000,2000,380,1308
2,5,5,48,25,1,1,1,35,78,0,0,1000,1154
1,27,2,36,46,2,2,1,60,260,15000,8000,690,1242
2,20,2,60,51,2,1,3,90,300,12500,2500,1340,1740
1,14,2,60,38,2,1,1,60,114,5000,400,1200,2062
2,0,6,36,22,1,1,1,35,0,0,0,800,800
1,5,2,60,41,2,1,1,60,266,14800,0,2500,2600
2,10,3,60,43,2,1,1,90,110,4500,1500,750,936
1,2,2,24,26,2,2,3,45,167,4000,0,340,900
1,5,2,60,40,2,2,1,60,134,3500,0,1200,1291
1,36,2,60,55,2,1,1,45,102,12000,0,2000,2684
1,7,2,60,44,2,1,1,90,271,11000,5500,800,945
1,5,2,60,49,2,1,1,35,121,3000,0,1200,1642
1,4,2,30,47,2,1,3,90,210,15000,0,1550,1578
1,20,2,36,44,2,1,1,60,120,3000,0,350,400
1,1,1,48,39,2,1,1,86,105,0,0,1300,1600
2,1,2,60,46,2,2,1,75,209,11000,0,1800,2015
1,15,2,12,50,2,1,3,45,166,2000,0,500,886
1,1,2,24,33,2,1,1,45,130,3000,0,800,1465
1,3,2,60,31,2,2,1,45,190,5000,3500,600,1570
1,4,2,36,25,1,1,1,35,200,5000,0,900,1139
1,8,1,48,39,2,1,3,66,60,0,0,700,1580
1,6,3,60,23,1,1,1,35,150,5050,3800,1000,2470
1,6,5,12,23,1,1,1,35,100,0,0,475,1080
1,5,2,36,34,2,1,1,45,137,20000,0,3000,5000
1,22,2,18,57,2,2,1,45,150,6000,0,500,1727
1,12,1,36,55,2,1,1,57,115,0,0,800,1250
1,10,2,24,50,2,1,3,60,100,4000,0,700,1461
1,5,2,36,51,2,1,3,75,200,2100,1200,900,1015
1,4,2,48,22,1,1,1,45,113,14000,0,1300,1410
1,11,5,48,28,1,2,1,35,96,0,0,1100,1370
1,6,5,48,24,1,1,1,35,107,6500,1172,1000,1200
1,3,3,60,35,2,1,1,75,185,3500,1200,700,845
